Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature,GDP,Population,Happiness Index
Europe,Iceland,2014,Male,20.56,16.75,24.84,42.54301369863014,54533.76890128044,327386.0,7.5
Europe,Finland,2014,Male,20.71,18.14,23.44,43.711780821917806,50260.9624573295,5461512.0,7.385
South-East Asia,Sri Lanka,2014,Male,21.48,15.89,39.86,80.36191780821918,3885.623609535337,21239457.0,4.268
Africa,Uganda,2014,Male,21.62,13.64,33.98,60.39534246575342,1072.9343972741128,36336539.0,3.77
Europe,Belgium,2014,Male,21.67,19.24,24.23,52.709315068493154,47838.53691528021,11209057.0,6.855
Africa,Benin,2014,Male,21.97,13.38,34.4,79.64630136986301,1249.8400947257032,10614844.0,3.347
Western Pacific,Japan,2014,Male,22.43,21.73,28.18,56.16913242009132,38414.80883043711,127276000.0,5.923
Africa,Mozambique,2014,Both sexes,24.68,14.93,37.65,69.38602739726028,690.4432246700061,26038704.0,4.655
Europe,Hungary,2014,Male,25.01,22.07,28.14,53.27315068493151,14292.182629889434,9866468.0,5.181
Africa,South Africa,2014,Both sexes,25.28,16.94,35.45,62.85342465753425,6959.839546662256,54729551.0,4.828
Americas,Uruguay,2014,Male,25.48,21.92,29.31,62.4358904109589,17833.37248252032,3391662.0,6.561
Europe,Poland,2014,Male,25.8,24.5,27.34,49.2054794520548,13972.378842507736,38011735.0,5.75
Americas,Suriname,2014,Both sexes,25.94,19.02,34.36,78.4958904109589,9766.543813438502,569682.0,6.269
Africa,Namibia,2014,Male,26.82,16.11,43.14,63.00082191780822,5539.1137740449885,2243001.0,4.574
Africa,Gabon,2014,Male,26.99,15.99,42.66,74.39315068493151,9243.014158236325,1966855.0,3.918
Africa,Central African Republic,2014,Both sexes,27.59,14.91,45.68,75.35698630136986,394.33154287364863,4798734.0,2.985
Africa,Togo,2014,Male,27.87,16.84,42.41,80.92986301369864,876.0257165543887,7288383.0,2.839
South-East Asia,Nepal,2014,Female,2.97,1.66,4.75,64.13123287671233,816.7796458815509,27462106.0,4.975
Americas,Peru,2014,Both sexes,2.98,1.89,4.19,67.07890410958903,6614.830498896763,30353951.0,5.866
Eastern Mediterranean,Tunisia,2014,Both sexes,3.1,1.65,5.34,67.81671232876712,4367.869087217854,11428948.0,4.764
Europe,Spain,2014,Female,3.15,2.66,3.67,61.03817351598174,29484.754405202588,46480882.0,6.456
Eastern Mediterranean,Kuwait,2014,Male,3.44,2.67,4.32,80.56109589041095,43241.41801003839,3761584.0,6.18
Africa,Algeria,2014,Male,3.53,1.92,6.3,65.19589041095891,5516.229431197753,38760168.0,6.355
Americas,Argentina,2014,Female,3.71,3.11,4.38,63.61369863013699,13241.393384738676,42669500.0,6.671
Americas,Colombia,2014,Both sexes,3.69,3.09,6.85,56.43561643835616,8164.714495377962,46677947.0,6.449
Europe,Poland,2014,Female,3.69,3.41,3.98,49.2054794520548,13972.378842507736,38011735.0,5.75
Africa,Uganda,2014,Female,3.76,2.3,5.89,60.39534246575342,1072.9343972741128,36336539.0,3.77
Europe,Ireland,2014,Female,3.77,3.0,4.61,49.83945205479453,56107.120281471514,4657740.0,7.018
Africa,Mauritania,2014,Female,3.92,2.18,6.33,77.13972602739726,1712.3908458616006,3843174.0,4.483
Eastern Mediterranean,Lebanon,2014,Male,3.93,2.15,7.04,70.75068493150685,7665.379691844695,6274342.0,5.233
Africa,Zambia,2014,Male,30.2,19.48,44.52,56.945454545454545,1696.1172608990803,15737793.0,4.346
Western Pacific,Mongolia,2014,Male,33.31,20.82,50.69,30.123013698630135,4211.948098707077,2902823.0,4.825
South-East Asia,Indonesia,2014,Male,4.0,2.88,5.41,82.4682191780822,3476.6248543286556,256229761.0,5.597
Africa,Nigeria,2014,Female,4.1,1.94,6.5,61.257318741450064,3169.260267419126,179379016.0,4.875
Americas,Honduras,2014,Both sexes,4.07,2.08,8.19,71.54630136986302,2164.4271257616138,9127846.0,5.056
Americas,Panama,2014,Both sexes,4.15,3.29,5.16,80.56630136986301,13132.84772498819,3888793.0,6.631
Americas,Cuba,2014,Female,4.2,3.47,5.01,74.90246575342466,7117.526910015914,11332026.0,5.418
Western Pacific,Philippines,2014,Male,4.29,3.2,9.41,81.57479452054794,2935.928578117623,101325201.0,5.313
Eastern Mediterranean,Tunisia,2014,Male,4.38,2.41,7.48,67.81671232876712,4367.869087217854,11428948.0,4.764
Europe,Portugal,2014,Female,4.42,3.6,22.8,61.34054794520548,22058.797557100665,10401062.0,5.127
Europe,Albania,2014,Both sexes,4.52,2.51,6.7,60.215616438356165,4586.6061875913965,2889104.0,4.814
Americas,Peru,2014,Male,4.47,2.77,6.22,67.07890410958903,6614.830498896763,30353951.0,5.866
Western Pacific,Singapore,2014,Female,4.54,3.71,5.46,81.86465753424658,56523.3904739534,5469724.0,6.62
Europe,Germany,2014,Female,4.49,3.89,5.14,49.70438356164383,47446.566149615006,80982500.0,6.984
Europe,Denmark,2014,Female,4.57,3.69,5.6,49.47369863013699,62469.52902924812,5643475.0,7.508
Eastern Mediterranean,Oman,2014,Both sexes,4.68,2.92,7.46,47.72547945205479,23121.214708009873,4009267.0,6.853
Africa,Gabon,2014,Female,4.85,2.77,7.82,74.39315068493151,9243.014158236325,1966855.0,3.918
Africa,South Africa,2014,Male,41.15,29.16,55.9,62.85342465753425,6959.839546662256,54729551.0,4.828
Americas,Suriname,2014,Male,41.19,30.59,54.17,78.4958904109589,9766.543813438502,569682.0,6.269
Africa,Mozambique,2014,Male,45.6,28.06,68.38,69.38602739726028,690.4432246700061,26038704.0,4.655
Africa,Central African Republic,2014,Male,47.97,26.21,78.75,75.35698630136986,394.33154287364863,4798734.0,2.985
Eastern Mediterranean,Pakistan,2014,Female,4.97,3.28,7.27,74.94383561643835,1314.024785346319,208251628.0,5.436
Americas,Nicaragua,2014,Both sexes,4.95,3.56,6.48,81.55452054794522,1913.522086696179,6208676.0,6.275
Europe,Italy,2014,Both sexes,5.03,4.7,5.39,58.6672602739726,35793.004334692756,60789140.0,6.027
Western Pacific,Malaysia,2014,Both sexes,5.1,3.51,7.33,81.93534246575342,11045.583644409531,30606459.0,5.963
South-East Asia,Sri Lanka,2014,Female,5.11,3.9,6.58,80.36191780821918,3885.623609535337,21239457.0,4.268
Western Pacific,New Zealand,2014,Female,5.32,4.48,6.25,59.23835616438356,44595.65818953699,4516500.0,7.306
Africa,Mauritania,2014,Both sexes,5.4,2.81,9.5,77.13972602739726,1712.3908458616006,3843174.0,4.483
Americas,Costa Rica,2014,Both sexes,5.35,4.4,6.42,72.56109589041095,10737.678875383752,4844288.0,7.247
Americas,Brazil,2014,Both sexes,5.4,5.05,8.84,72.35908675799087,12071.404654748074,203459650.0,6.981
Africa,Kenya,2014,Female,5.53,4.1,7.05,42.251639344262294,1489.9203442132452,45831863.0,4.905
Europe,Norway,2014,Female,5.54,5.1,6.05,43.85123287671233,97653.55997605417,5137232.0,7.444
Eastern Mediterranean,Morocco,2014,Female,5.56,2.79,10.52,63.08958904109589,3478.414749631739,34248603.0,5.152
Eastern Mediterranean,United Arab Emirates,2014,Both sexes,5.6,3.23,8.72,83.0858904109589,46865.96459836453,8835951.0,6.54
Western Pacific,China,2014,Female,5.57,4.82,6.36,60.89808219178082,7562.591119121997,1371860000.0,5.196
Europe,Austria,2014,Female,5.63,4.75,6.59,52.93561643835616,51719.25090872314,8546356.0,6.95
Africa,Madagascar,2014,Female,5.7,3.33,9.12,65.8358904109589,517.136183196789,24215976.0,3.676
Europe,France,2014,Female,5.71,4.83,6.64,55.059863013698624,43359.425626051474,66312067.0,6.467
Americas,Mexico,2014,Both sexes,5.72,5.42,6.02,59.26459854014598,11490.021691422626,118755887.0,6.68
Western Pacific,Australia,2014,Female,5.75,4.95,6.6,63.038794520547945,62402.63243789121,23475686.0,7.289
Africa,Senegal,2014,Female,5.85,3.53,9.14,75.57397260273973,1415.2101050282918,13970308.0,4.395
Americas,Canada,2014,Female,5.86,5.0,6.76,35.43377001455604,50940.66043374905,35434066.0,7.304
Europe,Switzerland,2014,Female,6.04,5.05,7.11,51.12575342465753,88734.28844703053,8188649.0,7.493
Africa,Namibia,2014,Female,6.13,3.15,10.59,63.00082191780822,5539.1137740449885,2243001.0,4.574
Europe,Albania,2014,Male,6.18,3.14,9.28,60.215616438356165,4586.6061875913965,2889104.0,4.814
Americas,Colombia,2014,Male,6.19,5.22,12.15,56.43561643835616,8164.714495377962,46677947.0,6.449
Europe,Spain,2014,Both sexes,6.21,5.4,7.09,61.03817351598174,29484.754405202588,46480882.0,6.456
Eastern Mediterranean,Saudi Arabia,2014,Both sexes,6.3,3.96,9.35,79.20356164383561,23862.8011860129,32125564.0,6.278
Europe,Hungary,2014,Female,6.26,5.32,7.3,53.27315068493151,14292.182629889434,9866468.0,5.181
Eastern Mediterranean,Bahrain,2014,Both sexes,6.37,4.02,8.9,81.57780821917808,25464.800666786778,1311134.0,6.165
Americas,Guatemala,2014,Both sexes,6.41,5.0,8.07,65.89315068493151,3681.628336805008,15306316.0,6.536
Africa,Benin,2014,Female,6.52,3.8,10.58,79.64630136986301,1249.8400947257032,10614844.0,3.347
Western Pacific,Mongolia,2014,Female,6.54,4.07,9.7,30.123013698630135,4211.948098707077,2902823.0,4.825
Americas,Dominican Republic,2014,Both sexes,6.59,4.33,9.87,47.82767123287671,6532.727416124471,10282115.0,5.387
Eastern Mediterranean,United Arab Emirates,2014,Male,6.66,3.83,10.33,83.0858904109589,46865.96459836453,8835951.0,6.54
Eastern Mediterranean,Oman,2014,Male,6.7,4.18,10.62,47.72547945205479,23121.214708009873,4009267.0,6.853
Europe,Finland,2014,Female,6.68,5.63,7.81,43.711780821917806,50260.9624573295,5461512.0,7.385
Americas,Belize,2014,Both sexes,6.89,5.23,8.91,79.84219178082192,6031.548402798473,352335.0,5.956
Americas,Uruguay,2014,Female,7.01,5.63,8.5,62.4358904109589,17833.37248252032,3391662.0,6.561
Africa,Mauritania,2014,Male,7.13,3.54,13.26,77.13972602739726,1712.3908458616006,3843174.0,4.483
Europe,Bulgaria,2014,Both sexes,7.13,5.86,8.59,52.71917808219178,7742.783574734144,7223938.0,4.438
Americas,Panama,2014,Male,7.2,5.75,8.87,80.56630136986301,13132.84772498819,3888793.0,6.631
Americas,Honduras,2014,Male,7.34,3.72,15.03,71.54630136986302,2164.4271257616138,9127846.0,5.056
Western Pacific,China,2014,Both sexes,7.35,6.06,9.1,60.89808219178082,7562.591119121997,1371860000.0,5.196
Africa,Nigeria,2014,Both sexes,7.59,4.29,12.59,61.257318741450064,3169.260267419126,179379016.0,4.875
Western Pacific,Malaysia,2014,Male,7.68,5.21,11.2,81.93534246575342,11045.583644409531,30606459.0,5.963
Eastern Mediterranean,Morocco,2014,Both sexes,7.9,3.77,14.3,63.08958904109589,3478.414749631739,34248603.0,5.152
Africa,Togo,2014,Female,7.92,4.51,13.12,80.92986301369864,876.0257165543887,7288383.0,2.839
Africa,Zambia,2014,Female,7.87,4.66,12.42,56.945454545454545,1696.1172608990803,15737793.0,4.346
Europe,Sweden,2014,Female,7.94,6.95,8.96,46.66164383561644,59703.87685109821,9696110.0,7.239
Europe,Italy,2014,Male,7.92,7.43,8.44,58.6672602739726,35793.004334692756,60789140.0,6.027
Europe,Iceland,2014,Female,8.09,6.17,10.41,42.54301369863014,54533.76890128044,327386.0,7.5
Americas,Nicaragua,2014,Male,8.16,5.83,10.75,81.55452054794522,1913.522086696179,6208676.0,6.275
Western Pacific,Singapore,2014,Both sexes,8.22,6.92,9.62,81.86465753424658,56523.3904739534,5469724.0,6.62
Africa,Guinea,2014,Female,8.31,4.81,13.65,77.74602739726028,774.5690388021221,11333365.0,3.412
Eastern Mediterranean,Bahrain,2014,Male,8.72,5.43,12.26,81.57780821917808,25464.800666786778,1311134.0,6.165
Americas,Brazil,2014,Male,8.67,8.12,15.27,72.35908675799087,12071.404654748074,203459650.0,6.981
Europe,Belgium,2014,Female,8.8,7.58,10.12,52.709315068493154,47838.53691528021,11209057.0,6.855
Eastern Mediterranean,Saudi Arabia,2014,Male,9.0,5.66,13.32,79.20356164383561,23862.8011860129,32125564.0,6.278
Americas,Costa Rica,2014,Male,8.95,7.48,10.61,72.56109589041095,10737.678875383752,4844288.0,7.247
Europe,Romania,2014,Both sexes,8.97,7.82,10.25,52.81123287671232,9987.76249349715,19908979.0,5.727
Europe,Denmark,2014,Both sexes,9.09,7.59,10.75,49.47369863013699,62469.52902924812,5643475.0,7.508
Western Pacific,Japan,2014,Female,9.13,8.6,14.9,56.16913242009132,38414.80883043711,127276000.0,5.923
Americas,Argentina,2014,Both sexes,9.16,7.79,15.54,63.61369863013699,13241.393384738676,42669500.0,6.671
Europe,Portugal,2014,Both sexes,9.23,7.79,19.34,61.34054794520548,22058.797557100665,10401062.0,5.127
Europe,Germany,2014,Both sexes,9.19,8.07,10.38,49.70438356164383,47446.566149615006,80982500.0,6.984
Americas,Haiti,2014,Female,9.27,5.14,15.19,-48.55917808219178,1435.59877230172,10412740.0,3.889
Africa,Mozambique,2014,Female,9.32,5.33,15.02,69.38602739726028,690.4432246700061,26038704.0,4.655
Western Pacific,China,2014,Male,9.27,7.4,12.02,60.89808219178082,7562.591119121997,1371860000.0,5.196
Europe,Spain,2014,Male,9.47,8.31,10.73,61.03817351598174,29484.754405202588,46480882.0,6.456
Americas,Mexico,2014,Male,9.5,9.03,9.95,59.26459854014598,11490.021691422626,118755887.0,6.68
Africa,Madagascar,2014,Both sexes,9.79,5.89,15.44,65.8358904109589,517.136183196789,24215976.0,3.676
South-East Asia,Nepal,2014,Both sexes,9.93,5.18,15.42,64.13123287671233,816.7796458815509,27462106.0,4.975
Americas,Panama,2013,Female,0.66,0.49,0.86,79.86767123287672,12167.422392868246,3821556.0,6.866
Eastern Mediterranean,Kuwait,2013,Female,0.8,0.59,1.05,79.7172602739726,47762.722316676685,3646518.0,6.48
Eastern Mediterranean,Jordan,2013,Female,0.94,0.66,1.3,63.92712328767123,4477.618325833697,7694814.0,5.172
Americas,Honduras,2013,Female,1.02,0.56,1.75,71.63123287671233,2064.553809165361,8960657.0,4.713
Eastern Mediterranean,Oman,2013,Female,1.31,0.8,2.02,80.63890410958905,23563.96957953626,3816680.0,6.853
South-East Asia,Indonesia,2013,Female,1.33,1.05,1.66,82.18986301369863,3602.885516806293,253275918.0,5.292
Americas,Colombia,2013,Female,1.49,1.22,8.16,56.840273972602745,8264.126895585889,46237930.0,6.607
Western Pacific,Philippines,2013,Female,1.47,1.27,8.2,82.26301369863013,2847.567954168213,99700107.0,4.977
Americas,Peru,2013,Female,1.67,1.13,2.38,66.15643835616439,6697.1876826887865,30038809.0,5.783
Americas,Costa Rica,2013,Female,1.68,1.29,2.13,72.65041095890412,10633.2665598589,4791535.0,7.158
Eastern Mediterranean,Lebanon,2013,Female,1.79,1.03,2.86,70.90547945205479,8255.209210574101,5678851.0,4.983
Americas,Belize,2013,Female,1.79,1.33,2.37,80.7613698630137,5865.470901220814,344688.0,6.027
Eastern Mediterranean,Jordan,2013,Both sexes,1.89,1.33,2.58,63.92712328767123,4477.618325833697,7694814.0,5.172
Eastern Mediterranean,Pakistan,2013,Both sexes,9.98,4.79,18.07,76.01465753424657,1165.2792449259575,205337562.0,5.138
Americas,Dominican Republic,2013,Male,10.16,6.88,14.92,22.55561643835616,6169.281592865983,10157051.0,5.016
Americas,Canada,2013,Both sexes,10.19,8.98,11.44,41.99391171993912,52681.464139761694,35080992.0,7.594
Western Pacific,Australia,2013,Both sexes,10.24,9.09,11.44,63.11572602739726,66820.50891680214,23128129.0,7.364
South-East Asia,Nepal,2013,Both sexes,10.26,5.34,15.83,61.43643835616438,765.53950156817,27381555.0,4.605
Africa,South Africa,2013,Female,10.28,5.3,16.35,62.70191780821918,7437.488241617223,53873616.0,3.661
Europe,Norway,2013,Both sexes,10.29,9.62,11.01,41.17589041095891,103532.54101332864,5079623.0,7.561
Europe,Ireland,2013,Both sexes,10.5,8.98,12.15,49.204109589041096,51874.81264316211,4623816.0,6.76
Africa,Mozambique,2013,Female,10.55,6.01,17.03,69.74191780821917,681.0651121603506,25251731.0,4.761
Americas,Cuba,2013,Both sexes,10.64,9.21,12.22,75.91671232876712,6814.243843548678,11321579.0,5.418
Europe,Switzerland,2013,Both sexes,10.7,9.3,12.18,48.97835616438356,87314.89772545775,8089346.0,7.635
Eastern Mediterranean,Morocco,2013,Male,10.88,4.91,19.31,62.47287671232876,3381.6158779358743,33803527.0,5.142
Africa,Central African Republic,2013,Female,10.93,5.85,18.48,78.27808219178083,352.12695376376155,4802428.0,3.131
Americas,Guatemala,2013,Male,10.91,8.58,13.67,66.83205479452054,3436.271110104414,15043981.0,5.985
Americas,Costa Rica,2013,Male,11.25,9.44,13.26,72.65041095890412,10633.2665598589,4791535.0,7.158
Europe,Austria,2013,Both sexes,11.45,10.01,12.99,51.42630136986301,50718.40732991113,8479823.0,7.499
Western Pacific,New Zealand,2013,Both sexes,11.56,10.18,13.07,60.44109589041096,42893.96210209542,4442100.0,7.28
Africa,Kenya,2013,Both sexes,11.57,8.65,15.21,51.21287671232877,1376.8297247272646,44792368.0,3.795
Americas,Suriname,2013,Female,11.77,8.32,16.0,79.11671232876712,9604.441362988604,563947.0,6.269
Americas,Belize,2013,Male,11.9,9.11,15.28,80.7613698630137,5865.470901220814,344688.0,6.027
Western Pacific,Singapore,2013,Male,11.95,10.22,13.77,81.9227397260274,56146.957420897066,5399162.0,7.062
Americas,Haiti,2013,Both sexes,12.03,6.2,19.83,54.64562841530054,1446.4165139928723,10261206.0,4.622
Africa,Nigeria,2013,Male,11.99,7.21,20.31,75.65082191780822,2947.276552892281,174726123.0,4.818
South-East Asia,India,2013,Female,12.07,10.27,13.88,80.07671232876713,1484.7851359612407,1291132063.0,4.428
Africa,Senegal,2013,Both sexes,12.12,7.61,18.47,76.58082191780822,1391.1362675149778,13595566.0,3.647
Europe,Bulgaria,2013,Male,12.27,10.34,14.45,53.484931506849314,7511.506522906648,7265115.0,3.993
Africa,Uganda,2013,Both sexes,12.38,7.77,19.34,39.94849315068493,665.3229175508783,35273570.0,3.71
Europe,Iceland,2013,Both sexes,12.45,9.98,15.28,41.062465753424654,49765.0189964686,323764.0,7.501
Europe,France,2013,Both sexes,12.5,10.95,17.17,54.00904109589041,42913.618338901586,66002289.0,6.667
Europe,Sweden,2013,Both sexes,13.04,11.61,14.5,45.18109589041096,60819.35511587097,9600379.0,7.434
Europe,Portugal,2013,Male,13.16,11.31,15.15,60.512328767123286,21632.065075441544,10457295.0,5.158
Africa,Guinea,2013,Both sexes,13.2,7.26,21.81,78.43205479452055,757.6922753765798,11055430.0,3.902
Europe,Denmark,2013,Male,13.29,11.36,15.39,46.90164383561643,61077.489211481006,5614932.0,7.589
Africa,Gabon,2013,Both sexes,13.57,7.99,21.54,79.62493150684931,9247.418331573475,1902226.0,3.8
Europe,Norway,2013,Male,13.71,12.89,14.59,41.17589041095891,103532.54101332864,5079623.0,7.561
Africa,Benin,2013,Both sexes,13.84,8.3,21.83,81.1090410958904,1213.9504760640043,10308730.0,3.479
Europe,Germany,2013,Male,14.13,12.54,15.78,47.517534246575345,45699.270787829126,80645605.0,6.965
Americas,Uruguay,2013,Both sexes,14.16,12.01,16.47,61.62328767123287,17734.46852829474,3381180.0,6.444
Americas,Argentina,2013,Male,14.2,12.22,16.32,62.880547945205485,14469.003850026138,42202935.0,6.582
Africa,Madagascar,2013,Male,14.27,8.72,22.25,64.36465753424658,526.6880197055791,23588073.0,3.816
South-East Asia,India,2013,Both sexes,14.45,10.93,16.72,80.07671232876713,1484.7851359612407,1291132063.0,4.428
Africa,Namibia,2013,Both sexes,14.38,8.47,23.18,68.68493150684931,5516.795053813537,2204510.0,4.619
Eastern Mediterranean,Pakistan,2013,Male,14.71,6.19,28.32,76.01465753424657,1165.2792449259575,205337562.0,5.138
South-East Asia,Sri Lanka,2013,Both sexes,14.98,11.72,20.65,75.83917808219178,3643.832448530459,21131756.0,4.365
Europe,Finland,2013,Both sexes,15.04,13.17,17.04,43.63972602739726,49878.9603104049,5438972.0,7.445
Americas,Canada,2013,Male,15.02,13.35,16.73,41.99391171993912,52681.464139761694,35080992.0,7.594
Europe,Poland,2013,Both sexes,15.06,14.31,15.86,48.01205479452055,13359.165246807024,38040196.0,5.746
Americas,Haiti,2013,Male,15.18,7.43,25.12,54.64562841530054,1446.4165139928723,10261206.0,4.622
Western Pacific,Australia,2013,Male,15.26,13.66,16.91,63.11572602739726,66820.50891680214,23128129.0,7.364
Europe,Belgium,2013,Both sexes,15.38,13.62,17.25,49.855342465753424,46981.053794201354,11159407.0,7.104
Europe,Switzerland,2013,Male,15.57,13.67,17.53,48.97835616438356,87314.89772545775,8089346.0,7.635
Europe,Hungary,2013,Both sexes,16.14,14.21,18.24,52.29726027397261,13712.912183831408,9893082.0,4.914
Western Pacific,New Zealand,2013,Male,16.61,14.76,18.6,60.44109589041096,42893.96210209542,4442100.0,7.28
Western Pacific,Japan,2013,Both sexes,16.69,16.06,19.89,57.083287671232874,40823.716380678336,127445000.0,5.959
South-East Asia,India,2013,Male,16.8,11.61,19.52,80.07671232876713,1484.7851359612407,1291132063.0,4.428
Europe,Ireland,2013,Male,16.87,14.65,19.24,49.204109589041096,51874.81264316211,4623816.0,6.76
Europe,Romania,2013,Male,17.32,15.28,19.58,53.59835616438357,9457.995791846302,19983693.0,5.082
Americas,Cuba,2013,Male,17.49,15.28,19.88,75.91671232876712,6814.243843548678,11321579.0,5.418
Africa,Togo,2013,Both sexes,17.79,10.63,27.53,81.50904109589041,847.1466604399726,7106229.0,2.871
Africa,Zambia,2013,Both sexes,17.91,11.36,26.82,31.056164383561644,1745.0141544892672,15234976.0,5.244
