Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature,GDP
Europe,Italy,2008,Female,2.29,2.11,2.46,56.93866120218579,40506.14996944834
Eastern Mediterranean,Egypt,2008,Female,2.36,1.26,3.86,71.97978142076502,1966.0614361382584
Africa,Algeria,2008,Female,2.4,1.25,3.96,63.53224043715847,4946.56379325356
Western Pacific,Philippines,2008,Both sexes,2.36,1.89,7.06,80.46530054644809,1990.356146397756
Americas,Brazil,2008,Female,2.35,2.17,7.78,68.97204007285974,8801.75922357592
Western Pacific,Malaysia,2008,Female,2.61,1.96,3.42,80.42622950819673,8343.302548039552
Europe,Spain,2008,Female,2.55,2.17,2.94,58.03661202185792,35358.00426802263
Europe,Greece,2008,Both sexes,2.63,2.21,3.09,64.99808743169399,32010.655700990377
South-East Asia,Bangladesh,2008,Female,2.68,1.86,3.79,-19.790983606557376,653.3937887805032
Europe,Cyprus,2008,Female,2.74,2.02,3.62,67.59890710382514,35398.71962278001
Americas,Nicaragua,2008,Female,2.65,2.05,3.36,77.23524590163935,1493.908203489291
Americas,Honduras,2008,Both sexes,2.84,1.51,5.57,67.74781420765028,1713.417481253091
Americas,Peru,2008,Both sexes,2.89,1.87,3.94,66.56803278688525,4187.02058689712
Eastern Mediterranean,Kuwait,2008,Both sexes,2.92,2.3,3.62,79.31174863387977,55595.68912843627
Africa,Senegal,2008,Male,21.04,13.58,31.51,76.18032786885246,1413.808420485352
Europe,France,2008,Male,21.42,19.14,29.76,53.919672131147536,45735.727682231336
Americas,Uruguay,2008,Male,22.54,19.47,25.77,60.79234972677595,9102.232148456478
Africa,Benin,2008,Male,22.75,13.88,35.01,73.81338797814207,1094.5165309570414
Western Pacific,Mongolia,2008,Both sexes,22.9,14.58,33.97,31.381967213114752,2475.465860853957
Africa,Mozambique,2008,Both sexes,23.08,14.31,34.54,73.80655737704919,591.4398261256335
Africa,Congo,2008,Male,23.27,14.34,35.54,77.09344262295082,2837.169532505041
Europe,Belgium,2008,Male,24.6,22.09,43.51,51.06994535519125,48033.58362425791
Africa,Guinea-Bissau,2008,Male,25.3,13.9,40.36,15.90655737704918,580.9170066288756
Europe,Poland,2008,Male,25.82,24.66,26.97,48.90136612021858,13851.5039799595
Americas,Suriname,2008,Both sexes,26.7,20.07,34.48,40.08283378746594,6673.64467474891
Africa,Central African Republic,2008,Both sexes,27.29,14.88,44.82,77.21967213114755,455.1260021620516
Western Pacific,Japan,2008,Male,27.6,26.84,28.31,55.973679417122035,39871.75038702952
Europe,Finland,2008,Male,27.92,24.86,31.18,44.622950819672134,53556.51665583823
South-East Asia,Sri Lanka,2008,Male,27.95,22.8,46.82,79.53852459016393,2343.066294291022
Africa,South Africa,2008,Both sexes,29.43,19.92,40.24,61.685519125683065,6251.8771746259945
Africa,Gabon,2008,Male,29.53,17.82,45.54,77.96912568306011,9692.99350327886
Africa,Uganda,2008,Male,29.76,18.43,47.07,66.57650273224044,596.5692698827788
Eastern Mediterranean,Lebanon,2008,Both sexes,3.01,1.7,5.12,69.52868852459017,5957.6967541453405
South-East Asia,Nepal,2008,Female,2.99,1.76,4.63,62.634972677595634,477.6604181779406
South-East Asia,Indonesia,2008,Both sexes,3.06,2.3,3.85,73.1879781420765,2283.188054876215
Europe,Romania,2008,Female,3.11,2.63,3.64,52.781967213114754,10405.012728660364
Eastern Mediterranean,Jordan,2008,Male,3.18,2.28,4.42,64.76284153005464,3416.1260678523936
Africa,Algeria,2008,Both sexes,3.31,1.76,5.81,63.53224043715847,4946.56379325356
Eastern Mediterranean,United Arab Emirates,2008,Female,3.27,2.04,4.95,81.60450819672131,46271.41654453738
Americas,Argentina,2008,Female,3.34,2.84,10.55,62.46857923497268,9078.970896664683
Eastern Mediterranean,Bahrain,2008,Female,3.36,2.43,4.48,79.51229508196721,23155.79456700758
South-East Asia,Thailand,2008,Female,3.42,2.38,4.72,79.70710382513661,4327.797517011968
Americas,Bahamas,2008,Both sexes,3.4,2.51,4.47,78.06748633879782,29013.630287076725
Eastern Mediterranean,Egypt,2008,Both sexes,3.51,1.67,6.5,71.97978142076502,1966.0614361382584
Eastern Mediterranean,Tunisia,2008,Both sexes,3.47,1.88,5.88,66.44071038251366,4200.173780157428
Americas,Guatemala,2008,Female,3.66,2.78,4.72,63.07950819672131,2755.129707854792
Western Pacific,Philippines,2008,Male,3.73,2.9,9.5,80.46530054644809,1990.356146397756
Europe,Portugal,2008,Female,3.76,3.11,4.47,61.883060109289616,24794.961682006448
Europe,Poland,2008,Female,3.75,3.49,4.01,48.90136612021858,13851.5039799595
Africa,Togo,2008,Male,29.99,18.08,45.3,62.03169398907104,732.8890046006417
Europe,Hungary,2008,Male,32.56,29.04,36.32,52.22568306010928,15795.423351458125
Africa,Zambia,2008,Male,32.77,21.58,47.92,62.68224043715847,1393.534049201968
Africa,Namibia,2008,Male,35.29,21.82,54.51,64.47459016393442,4217.480259895944
Western Pacific,Mongolia,2008,Male,38.87,24.74,57.99,31.381967213114752,2475.465860853957
Africa,Mauritania,2008,Female,4.14,2.27,6.68,75.77103825136612,1610.2369573827898
Eastern Mediterranean,Lebanon,2008,Male,4.06,2.25,7.14,69.52868852459017,5957.6967541453405
Eastern Mediterranean,Kuwait,2008,Male,4.06,3.22,5.02,79.31174863387977,55595.68912843627
Europe,Bulgaria,2008,Female,4.09,3.35,4.95,52.9792349726776,7098.537940959114
Africa,Algeria,2008,Male,4.22,2.27,7.65,63.53224043715847,4946.56379325356
Americas,Peru,2008,Male,4.24,2.63,5.75,66.56803278688525,4187.02058689712
Europe,Germany,2008,Female,4.25,3.71,4.83,32.19099590723056,45928.11686161012
Americas,Colombia,2008,Both sexes,4.27,3.67,8.51,51.011475409836066,5527.449952771907
Europe,Greece,2008,Male,4.44,3.77,5.16,64.99808743169399,32010.655700990377
South-East Asia,Indonesia,2008,Male,4.6,3.38,5.82,73.1879781420765,2283.188054876215
Western Pacific,Australia,2008,Female,4.64,4.04,5.29,60.99207650273224,49797.81138994132
Americas,Mexico,2008,Both sexes,4.58,4.34,4.81,67.34658469945354,10589.952190080863
Eastern Mediterranean,Egypt,2008,Male,4.7,2.1,9.2,71.97978142076502,1966.0614361382584
Americas,Cuba,2008,Female,4.65,3.93,5.48,70.80464480874316,5392.250454015032
Americas,Honduras,2008,Male,4.75,2.49,9.64,67.74781420765028,1713.417481253091
Eastern Mediterranean,Tunisia,2008,Male,4.82,2.69,8.11,66.44071038251366,4200.173780157428
Eastern Mediterranean,Saudi Arabia,2008,Both sexes,4.88,3.45,7.54,79.36311475409836,18944.85734943892
Europe,Italy,2008,Both sexes,4.85,4.57,5.13,56.93866120218579,40506.14996944834
Africa,Mozambique,2008,Male,42.03,26.64,61.7,73.80655737704919,591.4398261256335
Americas,Suriname,2008,Male,42.23,32.07,54.02,40.08283378746594,6673.64467474891
Africa,Central African Republic,2008,Male,46.07,25.5,74.53,77.21967213114755,455.1260021620516
Africa,South Africa,2008,Male,46.19,33.2,60.95,61.685519125683065,6251.8771746259945
Africa,Nigeria,2008,Female,4.95,2.65,7.61,46.77390710382514,2211.7726905734075
Americas,Canada,2008,Female,5.13,4.46,5.83,39.97524590163934,46748.965017942704
Americas,Brazil,2008,Both sexes,5.22,4.89,11.42,68.97204007285974,8801.75922357592
South-East Asia,Bangladesh,2008,Both sexes,5.25,3.61,7.55,-19.790983606557376,653.3937887805032
Eastern Mediterranean,Pakistan,2008,Female,5.39,3.62,7.82,74.81707650273223,832.0408593741856
Western Pacific,Malaysia,2008,Both sexes,5.43,3.83,7.47,80.42622950819673,8343.302548039552
Europe,Austria,2008,Female,5.35,4.54,6.26,52.17704918032787,51712.9494845637
Europe,Ireland,2008,Female,5.45,4.42,6.55,48.77322404371585,61615.66059975974
Americas,Costa Rica,2008,Both sexes,5.49,4.6,6.49,70.25819672131148,6841.912585210508
Africa,Mauritania,2008,Both sexes,5.55,2.95,9.66,75.77103825136612,1610.2369573827898
Americas,Dominican Republic,2008,Both sexes,5.61,3.72,8.32,70.38360655737705,5004.524667308239
Americas,Nicaragua,2008,Both sexes,5.57,3.83,7.07,77.23524590163935,1493.908203489291
Europe,Cyprus,2008,Both sexes,5.55,3.89,7.39,67.59890710382514,35398.71962278001
Americas,Uruguay,2008,Female,5.58,4.5,6.76,60.79234972677595,9102.232148456478
Americas,Panama,2008,Both sexes,5.61,4.55,6.83,76.54672131147541,7220.549640428968
Americas,Belize,2008,Both sexes,5.7,4.35,7.33,72.36338797814207,5665.966231667381
Africa,Uganda,2008,Female,5.79,3.28,9.69,66.57650273224044,596.5692698827788
Americas,Bahamas,2008,Male,5.81,4.32,7.61,78.06748633879782,29013.630287076725
Europe,Albania,2008,Female,5.84,4.38,7.57,59.790710382513666,4364.061409644946
Western Pacific,Singapore,2008,Female,5.77,4.86,6.78,81.06803278688525,40016.79611301105
Europe,Spain,2008,Both sexes,5.78,5.06,6.53,58.03661202185792,35358.00426802263
Africa,Madagascar,2008,Female,5.91,3.51,9.32,64.73387978142077,522.8306218516627
Africa,Senegal,2008,Female,5.89,3.62,9.15,76.18032786885246,1413.808420485352
Western Pacific,New Zealand,2008,Female,6.09,5.2,7.03,59.01612021857924,31249.153212873833
Europe,Denmark,2008,Female,6.2,5.13,7.44,48.40928961748634,64214.95388434724
Eastern Mediterranean,Oman,2008,Both sexes,6.32,4.23,9.31,76.71912568306011,26331.161587049224
Europe,Norway,2008,Female,6.52,6.01,7.04,43.43239831697055,97494.50331089013
Africa,Gabon,2008,Female,6.64,3.82,10.68,77.96912568306011,9692.99350327886
Africa,Benin,2008,Female,6.63,3.89,10.76,73.81338797814207,1094.5165309570414
Eastern Mediterranean,United Arab Emirates,2008,Both sexes,6.69,4.18,9.75,81.60450819672131,46271.41654453738
Eastern Mediterranean,Morocco,2008,Female,6.82,3.31,13.18,61.643989071038256,2957.3893338883136
Eastern Mediterranean,Qatar,2008,Both sexes,6.78,4.56,10.08,81.53715846994535,79811.56469162901
Africa,Namibia,2008,Female,6.98,3.67,11.68,64.47459016393442,4217.480259895944
Eastern Mediterranean,Saudi Arabia,2008,Male,7.08,5.02,11.04,79.36311475409836,18944.85734943892
Americas,Colombia,2008,Male,7.07,6.1,15.14,51.011475409836066,5527.449952771907
Africa,Mauritania,2008,Male,7.22,3.74,13.22,75.77103825136612,1610.2369573827898
Europe,France,2008,Female,7.18,6.28,8.12,53.919672131147536,45735.727682231336
Europe,Sweden,2008,Female,7.18,6.31,8.09,46.46967213114755,56093.94443574221
South-East Asia,Thailand,2008,Both sexes,7.42,5.16,10.15,79.70710382513661,4327.797517011968
Western Pacific,Mongolia,2008,Female,7.57,4.84,11.16,31.381967213114752,2475.465860853957
Europe,Italy,2008,Male,7.64,7.23,8.04,56.93866120218579,40506.14996944834
Africa,Guinea,2008,Female,7.71,4.52,12.52,60.45136612021858,712.0994216199033
South-East Asia,Bangladesh,2008,Male,7.69,5.27,11.12,-19.790983606557376,653.3937887805032
Europe,Hungary,2008,Female,7.72,6.64,8.91,52.22568306010928,15795.423351458125
Americas,Mexico,2008,Male,7.73,7.35,8.09,67.34658469945354,10589.952190080863
Eastern Mediterranean,United Arab Emirates,2008,Male,7.75,4.82,11.25,81.60450819672131,46271.41654453738
Europe,Iceland,2008,Female,7.76,5.93,9.93,41.81912568306011,56889.41208871832
Africa,Sierra Leone,2008,Female,7.95,4.58,12.94,48.33879781420765,411.3472404280418
South-East Asia,Sri Lanka,2008,Female,8.03,6.77,16.76,79.53852459016393,2343.066294291022
Africa,Guinea-Bissau,2008,Female,8.06,4.74,13.03,15.90655737704918,580.9170066288756
Europe,Albania,2008,Both sexes,8.09,4.96,10.78,59.790710382513666,4364.061409644946
Western Pacific,Malaysia,2008,Male,8.14,5.62,11.35,80.42622950819673,8343.302548039552
Africa,Zambia,2008,Female,8.18,5.0,12.67,62.68224043715847,1393.534049201968
Eastern Mediterranean,Bahrain,2008,Both sexes,8.28,4.91,11.02,79.51229508196721,23155.79456700758
Eastern Mediterranean,Qatar,2008,Male,8.25,5.54,12.34,81.53715846994535,79811.56469162901
Europe,Cyprus,2008,Male,8.35,5.75,11.18,67.59890710382514,35398.71962278001
Americas,Brazil,2008,Male,8.39,7.87,15.35,68.97204007285974,8801.75922357592
Europe,Finland,2008,Female,8.46,7.26,9.72,44.622950819672134,53556.51665583823
Europe,Portugal,2008,Both sexes,8.6,7.31,10.0,61.883060109289616,24794.961682006448
Americas,Argentina,2008,Both sexes,8.59,7.43,17.83,62.46857923497268,9078.970896664683
Africa,Mozambique,2008,Female,8.83,5.04,14.08,73.80655737704919,591.4398261256335
Western Pacific,Singapore,2008,Both sexes,8.78,7.46,10.25,81.06803278688525,40016.79611301105
Europe,Belgium,2008,Female,8.77,7.61,10.03,51.06994535519125,48033.58362425791
Europe,Switzerland,2008,Female,8.85,7.57,10.18,50.277049180327865,74267.03536360945
Africa,Togo,2008,Female,8.89,5.06,14.51,62.03169398907104,732.8890046006417
Americas,Nicaragua,2008,Male,8.97,5.95,11.4,77.23524590163935,1493.908203489291
Western Pacific,China,2008,Female,8.98,7.99,10.02,59.445245901639346,3453.9586737269888
Africa,Nigeria,2008,Both sexes,9.14,5.31,14.44,46.77390710382514,2211.7726905734075
Europe,Germany,2008,Both sexes,9.06,8.02,14.5,32.19099590723056,45928.11686161012
Europe,Bulgaria,2008,Both sexes,9.19,7.79,10.77,52.9792349726776,7098.537940959114
Europe,Spain,2008,Male,9.18,8.11,10.31,58.03661202185792,35358.00426802263
Americas,Panama,2008,Male,9.25,7.6,11.12,76.54672131147541,7220.549640428968
Americas,Dominican Republic,2008,Male,9.37,6.24,13.88,70.38360655737705,5004.524667308239
Eastern Mediterranean,Oman,2008,Male,9.42,6.32,13.84,76.71912568306011,26331.161587049224
Americas,Costa Rica,2008,Male,9.44,8.01,11.01,70.25819672131148,6841.912585210508
Europe,Romania,2008,Both sexes,9.53,8.36,10.77,52.781967213114754,10405.012728660364
Americas,Belize,2008,Male,9.66,7.39,12.35,72.36338797814207,5665.966231667381
Eastern Mediterranean,Morocco,2008,Both sexes,9.76,4.36,17.92,61.643989071038256,2957.3893338883136
Americas,Guatemala,2008,Both sexes,9.87,7.64,12.51,63.07950819672131,2755.129707854792
Americas,Canada,2008,Both sexes,9.88,8.8,11.01,39.97524590163934,46748.965017942704
Americas,Barbados,2007,Female,0.15,0.11,0.2,78.61013698630137,17219.058074593653
Europe,Greece,2007,Female,0.85,0.67,1.07,63.96027397260274,28714.041508384147
Eastern Mediterranean,Kuwait,2007,Female,1.14,0.86,1.45,79.98739726027398,45730.367480138215
Western Pacific,Philippines,2007,Female,1.1,0.96,1.26,82.07013698630136,1741.6035047319067
Americas,Honduras,2007,Female,1.15,0.64,1.94,70.26657534246576,1559.886711923166
Americas,Panama,2007,Female,1.23,0.93,1.59,78.43643835616439,6205.82158424578
Americas,Bahamas,2007,Female,1.27,0.92,1.7,71.53287671232877,29687.75337885066
Americas,Barbados,2007,Both sexes,1.26,0.97,1.64,78.61013698630137,17219.058074593653
Europe,Cyprus,2007,Female,1.38,1.02,1.82,63.99452054794521,31495.36238368345
Eastern Mediterranean,Jordan,2007,Female,1.43,1.01,1.97,64.19232876712329,2725.6964868925984
Eastern Mediterranean,Oman,2007,Female,1.64,1.04,2.46,23.96027397260274,18536.39904275078
Americas,Peru,2007,Female,1.59,1.12,2.2,64.9827397260274,3573.4547232022855
Eastern Mediterranean,Saudi Arabia,2007,Female,1.63,1.1,2.33,80.26369863013699,15756.193622649233
South-East Asia,Indonesia,2007,Female,1.6,1.27,2.0,72.77315068493151,1959.4477677739576
Americas,Mexico,2007,Female,1.56,1.45,1.66,35.286678832116785,10178.442549274783
Americas,Colombia,2007,Female,1.8,1.52,2.09,54.667671232876714,4760.981210377608
Americas,Dominican Republic,2007,Female,1.92,1.25,2.85,72.7668493150685,4656.428132329549
Americas,Belize,2007,Female,1.9,1.42,2.5,65.4227397260274,5717.929620120267
Americas,Costa Rica,2007,Female,1.85,1.46,2.31,71.95232876712329,6055.064624189894
South-East Asia,Nepal,2007,Both sexes,9.97,5.51,14.89,-17.206849315068492,444.52798945634174
Africa,Burundi,2007,Female,9.95,5.84,15.88,-8.802499999999998,170.7067600772484
Africa,Madagascar,2007,Both sexes,10.38,6.4,16.14,64.19808219178081,427.8363292353168
Americas,Guatemala,2007,Both sexes,10.36,8.02,13.17,66.50876712328767,2451.097584523333
Europe,Albania,2007,Male,10.55,5.77,14.13,60.89013698630137,3587.7086198791026
Western Pacific,Japan,2007,Female,10.49,9.91,10.91,56.92146118721461,35777.49906074884
Europe,Norway,2007,Both sexes,10.55,9.83,11.26,41.73972602739726,85495.05617698074
Eastern Mediterranean,Pakistan,2007,Both sexes,10.73,5.19,19.24,75.72876712328767,846.138799115456
Americas,Haiti,2007,Female,10.71,5.99,17.48,-58.07076502732241,1003.3131897415
Africa,Congo,2007,Female,10.78,6.34,17.09,77.29452054794521,2216.980019527574
Europe,Ireland,2007,Both sexes,10.76,9.31,12.32,49.6386301369863,61865.32132898779
Western Pacific,China,2007,Both sexes,11.1,8.81,13.06,61.01342465753424,2686.559052113986
Africa,Gambia,2007,Both sexes,11.23,6.02,18.73,58.57841530054645,725.0922759865085
Americas,Belize,2007,Male,11.5,8.84,14.72,65.4227397260274,5717.929620120267
Western Pacific,New Zealand,2007,Both sexes,11.72,10.39,13.15,59.293424657534246,32498.315626884196
Africa,Sierra Leone,2007,Both sexes,11.67,6.39,19.28,41.462739726027394,363.434519087732
Africa,Guinea,2007,Both sexes,11.66,6.5,19.04,48.033150684931506,657.9934618808468
Western Pacific,Singapore,2007,Male,11.77,10.05,13.62,81.16438356164383,38801.58871350094
Eastern Mediterranean,Bahrain,2007,Male,11.79,6.74,15.71,80.48849315068493,20883.55998038565
Europe,Sweden,2007,Both sexes,11.9,10.63,13.23,45.89616438356164,53605.43311337895
Africa,Central African Republic,2007,Female,11.93,6.37,20.14,73.26438356164384,401.0743822841523
Americas,Suriname,2007,Female,11.94,8.61,16.07,62.4311475409836,5562.011133817937
South-East Asia,Thailand,2007,Male,12.14,8.32,16.66,83.7345205479452,3934.6918227653873
Europe,Austria,2007,Both sexes,12.16,10.67,13.73,52.592602739726026,46857.68803135204
Africa,Senegal,2007,Both sexes,12.53,7.92,18.87,75.78876712328767,1208.5689848200311
Americas,Haiti,2007,Both sexes,12.58,6.55,20.42,-58.07076502732241,1003.3131897415
Africa,South Africa,2007,Female,12.62,7.38,18.74,61.67589041095891,6662.062785302075
Western Pacific,China,2007,Male,12.74,9.06,15.5,61.01342465753424,2686.559052113986
Eastern Mediterranean,Morocco,2007,Male,12.98,5.55,23.19,62.07534246575342,2530.717575674434
Europe,Portugal,2007,Male,13.25,11.37,15.29,61.1172602739726,22732.22434364926
Europe,Denmark,2007,Male,13.18,11.45,15.04,48.18876712328768,58291.89429884338
Europe,Poland,2007,Both sexes,13.27,12.63,13.9,49.12,11137.068654363
South-East Asia,India,2007,Female,13.44,11.51,15.42,78.54630136986302,995.8246996839994
Europe,Iceland,2007,Both sexes,13.49,10.68,16.77,41.79178082191781,69431.769445068
Europe,Bulgaria,2007,Male,13.58,11.66,15.74,53.12602739726027,5756.064783492856
Americas,Argentina,2007,Male,13.75,11.94,22.27,60.88219178082192,7266.384194457267
Africa,Nigeria,2007,Male,13.68,8.13,22.77,56.87986301369863,1858.643064924322
Europe,France,2007,Both sexes,13.78,12.26,15.37,54.70616438356164,41912.16319363592
Europe,Switzerland,2007,Both sexes,13.99,12.24,15.8,50.805662100456615,65070.39652256828
Europe,Germany,2007,Male,14.07,12.51,21.74,22.709078947368425,42139.59272453975
Africa,Benin,2007,Both sexes,14.34,8.64,22.42,80.23972602739725,943.3954468667496
Americas,Canada,2007,Male,14.72,13.22,16.31,42.383917808219174,44696.06119162921
Western Pacific,Australia,2007,Male,14.89,13.34,16.5,62.81994520547945,47385.41132631014
Americas,Haiti,2007,Male,14.89,7.29,24.03,-58.07076502732241,1003.3131897415
Europe,Belgium,2007,Both sexes,15.08,13.44,16.85,51.730958904109585,44144.31108993676
Europe,Norway,2007,Male,15.06,14.1,16.0,41.73972602739726,85495.05617698074
Africa,Madagascar,2007,Male,15.07,9.39,23.3,64.19808219178081,427.8363292353168
Africa,Gambia,2007,Male,15.46,7.81,26.65,58.57841530054645,725.0922759865085
Africa,Guinea-Bissau,2007,Both sexes,15.46,8.69,24.74,55.91178082191781,479.8039901935404
Eastern Mediterranean,Pakistan,2007,Male,15.63,6.61,29.56,75.72876712328767,846.138799115456
Americas,Uruguay,2007,Both sexes,15.79,13.46,30.64,60.381095890410954,7033.049382016599
Africa,Gabon,2007,Both sexes,16.0,9.59,24.91,79.26082191780822,8026.303969721984
Africa,Sierra Leone,2007,Male,16.11,8.53,26.97,41.462739726027394,363.434519087732
